id,timestamp,total_amount,uuid,payment_method,customer_name,notes,cashier
197,2022-08-16T14:33:02.171307,101448.75,1b7d343b-083a-4b87-85fb-aa6ba36e6e91,UPI,Counter Customer,Standard counter checkout,Manager Admin
198,2022-08-16T16:38:46.171307,2322.92,c9f5400c-079a-40de-abf6-748dfe4a5d94,UPI,Counter Customer,,Manager Admin
199,2022-08-16T15:33:59.171307,1451.96,9bc92edf-9577-4c60-8aba-47d898d0e83f,Card,Counter Customer,,Manager Admin
200,2022-08-16T17:55:00.171307,25565.18,e13fb161-9e15-4aae-9036-a4e9ddfe1a62,Cash,Counter Customer,,Manager Admin
201,2022-08-16T10:36:03.171307,67985.15,1c042e49-7e51-47da-819d-c6d133920ca8,Cash,Counter Customer,,Manager Admin
202,2022-08-16T13:01:38.171307,1004.14,d7bd84a5-d927-47e5-8189-e00b580e3397,Cash,Walk-in Guest 43,,Manager Admin
203,2022-08-16T11:56:37.171307,283.04,41966fb4-25b8-4249-8d2f-f8875029aca6,UPI,Counter Customer,,Manager Admin
204,2022-08-16T19:54:46.171307,13311.09,8534d2fe-a3cd-45af-8e39-0fc2c0ce4a48,Cash,Counter Customer,,Manager Admin
205,2022-08-16T13:52:50.171307,36532.28,e1519c8d-f0bc-4816-a404-c90e03cbf76b,Cash,Counter Customer,,Manager Admin
206,2022-08-16T18:54:28.171307,1370.79,41db21e4-41e5-4281-b12c-1fa40edb7466,Cash,Counter Customer,,Manager Admin
207,2022-08-17T20:21:17.171307,3595.29,12b6ea67-78ab-4b7a-a81d-b92245f2409f,UPI,Counter Customer,,Manager Admin
208,2022-08-17T15:08:18.171307,68552.69,f113900a-d921-43ea-b949-d0b8e1d12e95,UPI,Counter Customer,,Manager Admin
209,2022-08-17T18:00:07.171307,26526.05,7b142a1b-425b-4858-b12d-d8ad3d97e028,Cash,Walk-in Guest 70,,Manager Admin
210,2022-08-17T14:01:10.171307,390.14,d5cb6d3c-290a-49fb-a1e7-500300646ef5,Cash,Counter Customer,,Manager Admin
211,2022-08-17T12:19:05.171307,71352.54,d075adfb-5869-48df-99f6-9d5f2792fba9,Card,Counter Customer,,Manager Admin
212,2022-08-17T15:40:58.171307,624.57,15301431-278e-40ce-8a3a-6745a436ac21,Cash,Walk-in Guest 36,,Manager Admin
213,2022-08-17T13:33:37.171307,2864.7,eab196b4-56ea-4f7c-819e-df860eb6a742,Card,Counter Customer,,Manager Admin
214,2022-08-17T21:25:09.171307,858.1,6ead497e-eb8b-4cba-88eb-b9159731c21e,Cash,Walk-in Guest 32,,Manager Admin
215,2022-08-17T15:56:22.171307,23690.17,3aac9b33-dba6-4038-abcc-9a61c4a25126,Cash,Counter Customer,Standard counter checkout,Manager Admin
216,2022-08-18T20:01:02.171307,79334.97,2d3232bd-7214-4c3e-aa31-9df0c7fc8691,UPI,Counter Customer,,Manager Admin
217,2022-08-18T20:05:20.171307,35486.21,55e15985-2926-485c-8f8a-49ffd5979940,Cash,Counter Customer,,Manager Admin
218,2022-08-18T17:17:11.171307,156.85,ca4be622-743c-4a6a-bfc2-faf128f7f045,UPI,Counter Customer,,Manager Admin
219,2022-08-18T20:48:41.171307,37118.33,390f1709-19d2-43dc-941e-6873ff795a84,UPI,Counter Customer,,Manager Admin
220,2022-08-18T14:45:48.171307,1782.82,684be47b-e3f5-4607-9ad2-84262a2eec9d,Cash,Counter Customer,,Manager Admin
221,2022-08-18T13:03:12.171307,48938.82,2cbb9c8d-e58d-4553-9828-da0320940457,Card,Counter Customer,,Manager Admin
222,2022-08-18T18:24:06.171307,2094.55,ba00331d-5606-424d-9568-160d20edbb53,Cash,Walk-in Guest 87,,Manager Admin
223,2022-08-18T19:35:23.171307,850.11,62f3b252-7180-487e-86a5-41aab4873274,Cash,Counter Customer,,Manager Admin
224,2022-08-19T12:17:05.171307,35313.04,02c16ab4-ce38-46b3-9f1f-1e9123c86f5e,UPI,Counter Customer,,Manager Admin
225,2022-08-19T09:43:29.171307,25632.95,938a8cdd-4996-4fec-8844-8b8bd7cc3934,UPI,Walk-in Guest 81,,Manager Admin
226,2022-08-19T15:20:13.171307,1353.04,78babe80-3920-4f68-bad3-345d80f70b27,UPI,Counter Customer,,Manager Admin
227,2022-08-19T13:45:21.171307,27729.46,16d943df-36b1-451b-9488-ebf59c4c44b3,Card,Counter Customer,,Manager Admin
228,2022-08-19T15:19:29.171307,24277.86,bf665ba8-c31d-4f06-b1a4-8178f56d770b,Cash,Counter Customer,,Manager Admin
229,2022-08-19T18:44:15.171307,1695.0,507c8bf8-4985-4cd8-a1b7-a85d4738f1b3,Cash,Counter Customer,,Manager Admin
230,2022-08-19T10:10:55.171307,3180.64,9d23d2bc-7710-498f-bdc6-0eb01ab8c2f5,Cash,Counter Customer,,Manager Admin
231,2022-08-19T12:09:26.171307,1429.28,f30c9fb9-9a13-458b-b4e3-14dd9f6f7d97,Cash,Walk-in Guest 51,,Manager Admin
232,2022-08-19T16:05:40.171307,52793.01,4897aa9d-324e-4cbe-b403-1d20b6a69bb0,UPI,Counter Customer,,Manager Admin
233,2022-08-19T17:17:32.171307,91312.62,cb11aff3-1c43-4b89-a823-0e0100528b0a,Cash,Counter Customer,,Manager Admin
234,2022-08-19T13:48:40.171307,1276.06,301d41b0-ef35-4abc-a853-2f765a6d7691,UPI,Walk-in Guest 17,,Manager Admin
235,2022-08-20T21:35:14.171307,468.06,42b965bf-67d8-4ac5-a43e-2a83e5c20630,UPI,Walk-in Guest 51,,Manager Admin
236,2022-08-20T20:13:34.171307,336.77,5e9e8d79-df12-43dd-a46d-22a5d0786a6d,Cash,Counter Customer,,Manager Admin
237,2022-08-20T13:33:41.171307,4774.55,ea48e802-20d6-4314-83d5-f2dd4834fe2b,Card,Counter Customer,,Manager Admin
238,2022-08-20T14:47:16.171307,62590.9,25fe7979-79a0-43b4-a613-4291cc68d930,Card,Counter Customer,,Manager Admin
239,2022-08-20T17:32:01.171307,224.06,0cf24e5b-02bf-4e7f-9601-abf78f1d22e4,Cash,Walk-in Guest 48,,Manager Admin
240,2022-08-20T09:26:26.171307,202.88,8647de2b-a3c1-4d56-a04b-5a698b61538f,Card,Counter Customer,,Manager Admin
241,2022-08-20T15:45:39.171307,16999.31,073a54e0-babd-405c-a736-6db89d998901,Card,Counter Customer,Standard counter checkout,Manager Admin
242,2022-08-20T16:41:41.171307,175.46,2178ebad-88f0-4947-99ad-f22c4bafe5c1,UPI,Counter Customer,Standard counter checkout,Manager Admin
243,2022-08-20T13:05:32.171307,31206.7,d04e0797-0577-49e4-8031-afb329efb873,Card,Walk-in Guest 80,,Manager Admin
244,2022-08-20T15:27:00.171307,1671.73,b171d402-1767-40ce-b2e0-87f506a03989,UPI,Counter Customer,,Manager Admin
245,2022-08-20T13:01:15.171307,1069.87,b93c0833-cb7d-492b-a289-d6f91664e248,UPI,Counter Customer,,Manager Admin
246,2022-08-20T11:47:40.171307,23119.13,5f24b6fb-40da-4f85-8187-0e386ac001ef,Cash,Walk-in Guest 43,,Manager Admin
247,2022-08-20T10:31:16.171307,1360.18,5a0a01b9-1b13-4bd7-9844-7564f73861c6,Card,Counter Customer,,Manager Admin
248,2022-08-20T14:01:36.171307,21539.97,d3e940fb-b22e-4d52-89a3-0c9360958ccf,Card,Walk-in Guest 40,,Manager Admin
249,2022-08-20T14:56:54.171307,22562.97,6d8940c0-d706-49ee-a782-3c5fc0c7a7f8,UPI,Walk-in Guest 68,,Manager Admin
250,2022-08-20T10:55:36.171307,2113.58,95cb717f-d2bd-4f65-92b4-bf0243ac15e6,UPI,Counter Customer,,Manager Admin
251,2022-08-20T18:54:45.171307,336.77,8eb005db-da8c-4f64-b257-b9064a0dfbf7,UPI,Counter Customer,,Manager Admin
252,2022-08-20T21:49:02.171307,81245.68,fb9c97d7-8c57-4237-9b7d-c0971a9fb244,Card,Counter Customer,,Manager Admin
253,2022-08-21T10:00:24.171307,42545.33,cb396ad4-3b21-417d-b09c-4f4f2a8b0490,UPI,Counter Customer,,Manager Admin
254,2022-08-21T12:28:15.171307,70357.55,ec6dd458-06bf-4427-86a8-c54afe014199,Card,Walk-in Guest 77,,Manager Admin
255,2022-08-21T14:05:36.171307,265.88,b8b7854a-2774-4315-814d-485d0bc0a952,Cash,Counter Customer,,Manager Admin
256,2022-08-21T12:28:50.171307,229.12,45641845-513e-475f-83c1-779ffa7388d9,Cash,Counter Customer,,Manager Admin
257,2022-08-21T11:38:22.171307,453.32,c1de9e01-9e5e-4926-8e79-a205a60597f5,Cash,Walk-in Guest 53,,Manager Admin
258,2022-08-21T21:04:43.171307,4915.03,14864354-87fd-4e5f-a89a-3bfacdb754d4,Cash,Counter Customer,,Manager Admin
259,2022-08-21T09:30:55.171307,3141.0,549ab282-3bd2-4399-bf51-f268cb2b65b6,Cash,Counter Customer,,Manager Admin
260,2022-08-21T14:08:08.171307,1514.91,e9bb285c-6abc-43ae-87f6-de32ea06d094,Cash,Counter Customer,,Manager Admin
261,2022-08-21T19:20:14.171307,24613.94,cc8827ce-4cbb-4855-bde5-26396b402fa1,Cash,Counter Customer,,Manager Admin
262,2022-08-21T14:28:16.171307,367.16,fe14b7d5-6bbf-437a-bcc5-f2c7ff7cb8ac,UPI,Counter Customer,,Manager Admin
263,2022-08-21T16:29:01.171307,917.32,cf4eddb7-c2b7-4316-bce9-4a9d9276583a,Card,Walk-in Guest 31,,Manager Admin
264,2022-08-21T19:21:08.171307,40821.71,cbe3daf8-2999-4f1e-9c5a-573c9cda1c0d,Card,Counter Customer,,Manager Admin
265,2022-08-21T21:07:17.171307,49708.06,2b447975-8f25-477c-b02e-27ac37d2e43c,Cash,Counter Customer,,Manager Admin
266,2022-08-21T18:45:12.171307,18120.76,8efcf471-7afb-4a2c-a85d-6bde7ee7bf78,Cash,Counter Customer,,Manager Admin
267,2022-08-21T15:36:07.171307,3431.03,6e8b4616-d619-4c56-803f-2a2c6ed44ba1,Card,Counter Customer,,Manager Admin
268,2022-08-21T11:26:34.171307,12794.89,69c947a2-8043-41d2-bc55-b13242ecf4f8,Cash,Counter Customer,,Manager Admin
269,2022-08-21T17:31:59.171307,2690.66,4fc68117-9d6c-4943-ba08-6204b72962cb,UPI,Counter Customer,,Manager Admin
270,2022-08-22T13:59:59.171307,45228.05,f605f93f-b79a-46db-beb0-b7f8c39b6c1d,Cash,Counter Customer,,Manager Admin
271,2022-08-22T15:44:37.171307,31505.76,d0cc230e-80ce-4991-836c-e8db45e5060f,UPI,Counter Customer,,Manager Admin
272,2022-08-22T17:53:06.171307,1337.34,07eea0b1-bc89-4ca1-a29a-998a6a3addc2,Cash,Counter Customer,,Manager Admin
273,2022-08-22T19:28:02.171307,590.47,62c3b133-919b-4fc2-8bc4-128361ebac4d,Card,Counter Customer,,Manager Admin
274,2022-08-22T14:03:13.171307,169.03,8734940a-3259-4448-9be0-55d554d0f7e2,Cash,Counter Customer,,Manager Admin
275,2022-08-22T16:20:02.171307,18902.42,8f9032a3-0b3c-4bea-ae96-cb9644cdc305,UPI,Counter Customer,,Manager Admin
276,2022-08-22T11:42:59.171307,35520.23,bd56cea8-6574-4fd9-a723-a3d3de69493a,UPI,Counter Customer,,Manager Admin
277,2022-08-22T13:45:58.171307,3545.98,44db9564-7707-4bf1-bb7f-7d79b6984308,Cash,Counter Customer,,Manager Admin
278,2022-08-23T17:34:49.171307,19094.12,1a6faa8c-e22f-4efc-8038-8fe69a9ec6b6,Cash,Counter Customer,,Manager Admin
279,2022-08-23T09:20:24.171307,59798.98,23958b6b-932e-4655-8a0b-290ad9718b10,UPI,Counter Customer,,Manager Admin
280,2022-08-23T17:05:48.171307,29851.57,3dfa83de-52db-4535-a03a-be6b8a47e2d7,Cash,Counter Customer,,Manager Admin
281,2022-08-23T11:59:24.171307,20726.21,86950bbd-f407-431d-9d6a-9469123813c9,Card,Walk-in Guest 65,,Manager Admin
282,2022-08-24T12:27:08.171307,41858.38,876e47d4-96f1-4b06-9158-6d8ebdb984bc,Card,Counter Customer,,Manager Admin
283,2022-08-24T16:24:59.171307,18423.06,1bae6548-20e6-4f91-a869-31115f77a9b9,Cash,Walk-in Guest 94,Standard counter checkout,Manager Admin
284,2022-08-24T16:59:09.171307,68490.16,e410b248-8f7d-4a09-99b8-06509d451601,UPI,Walk-in Guest 23,,Manager Admin
285,2022-08-24T10:07:21.171307,33210.4,c619b74c-6f0f-4e4d-b4dd-6e663254a4bd,Cash,Counter Customer,,Manager Admin
286,2022-08-24T11:26:47.171307,1605.92,cdab40a1-efb0-4721-acb6-75b813500682,Cash,Counter Customer,,Manager Admin
287,2022-08-24T19:55:01.171307,34824.66,863a4abe-cc6e-4a29-ac2c-8dae154bd0c5,Cash,Walk-in Guest 47,,Manager Admin
288,2022-08-24T10:09:54.171307,666.48,43b306f3-9335-4554-adfb-d6eea45df813,UPI,Counter Customer,,Manager Admin
289,2022-08-25T20:54:38.171307,1011.09,68bab891-c86a-4cb0-b08a-d8283700bd17,UPI,Walk-in Guest 81,,Manager Admin
290,2022-08-25T12:20:54.171307,19147.17,1e9535bf-ee70-49ba-b866-8f668bab99f2,Cash,Walk-in Guest 57,,Manager Admin
291,2022-08-25T18:29:27.171307,35391.27,def046f1-1d6a-462b-aef0-49a0566490a0,Card,Counter Customer,,Manager Admin
292,2022-08-25T10:01:00.171307,2169.41,ad22d62d-362e-4b0e-abe0-7b53b358086b,UPI,Counter Customer,,Manager Admin
293,2022-08-25T16:34:24.171307,368.92,e2a63768-9ab1-4029-8971-bcf94d4ce955,Cash,Counter Customer,,Manager Admin
294,2022-08-25T11:28:41.171307,4253.53,a64e598c-83d7-4a84-aa64-c95759ed9231,Card,Counter Customer,,Manager Admin
295,2022-08-25T19:45:32.171307,18092.88,f60f1bf1-ab7b-4d06-9814-a4f464789d33,Cash,Counter Customer,,Manager Admin
296,2022-08-26T21:42:12.171307,40008.34,0cff4adf-1302-4e72-bcce-145abbac0038,UPI,Counter Customer,,Manager Admin
297,2022-08-26T15:18:41.171307,1636.88,eba676b2-0c28-4a3c-9b9e-152b0d19f405,Cash,Counter Customer,,Manager Admin
298,2022-08-26T11:23:03.171307,33251.41,fe73275a-248b-406b-83a9-4addfa8bd291,UPI,Counter Customer,,Manager Admin
299,2022-08-26T15:28:25.171307,501.29,f505efee-eb23-4109-860c-d51df9af99aa,Cash,Counter Customer,Standard counter checkout,Manager Admin
300,2022-08-26T19:24:40.171307,4134.73,23c6c85b-35df-4343-86e7-66e810402503,Cash,Counter Customer,Standard counter checkout,Manager Admin
301,2022-08-26T15:33:24.171307,85090.66,e667b99e-f7d4-4712-b520-2c84fea4ac45,UPI,Counter Customer,,Manager Admin
302,2022-08-26T09:34:31.171307,1444.72,4bfc0afe-0826-44ce-bb69-859dd6150623,Cash,Counter Customer,,Manager Admin
303,2022-08-26T20:06:11.171307,103696.48,755630e9-6ef7-4240-b41f-c16f72ab4c9a,UPI,Counter Customer,,Manager Admin
304,2022-08-26T09:24:07.171307,399.05,d3f1dc3b-af95-46a1-8903-8917055d966b,Cash,Walk-in Guest 65,,Manager Admin
305,2022-08-26T18:23:51.171307,104191.06,3a53e4ce-dd77-4714-9404-9fb7511ff21e,Card,Walk-in Guest 24,,Manager Admin
306,2022-08-26T16:58:25.171307,350.92,a50fbcd3-9cb2-4d36-b9f8-2430678239da,UPI,Counter Customer,,Manager Admin
307,2022-08-26T11:46:10.171307,33894.4,49569ba7-ff73-4824-b156-89d75c87088d,Cash,Walk-in Guest 12,,Manager Admin
308,2022-08-26T19:49:46.171307,15394.49,d4ac1912-909d-435e-b1cd-428a4f142597,Cash,Counter Customer,,Manager Admin
309,2022-08-27T11:18:33.171307,4576.51,669353d0-87b3-4ed6-8c85-d2c985e5ff0f,UPI,Counter Customer,,Manager Admin
310,2022-08-27T10:53:34.171307,694.08,efa512fb-10b1-4822-ab17-4e50ca54c9d8,Card,Counter Customer,,Manager Admin
311,2022-08-27T18:29:42.171307,2531.06,75bb73aa-a7c6-4881-9c0e-aa568b0f63bc,UPI,Counter Customer,,Manager Admin
312,2022-08-27T18:40:25.171307,23464.56,686cb862-75f7-4a7c-aa54-cd778824fc51,Cash,Counter Customer,,Manager Admin
313,2022-08-27T13:14:35.171307,36081.9,357a0741-6565-45be-864b-6c37d0e92b68,Cash,Walk-in Guest 22,,Manager Admin
314,2022-08-27T11:01:08.171307,623.01,5395786f-ab29-4fd9-9e9c-5cb7d7bf4b09,Cash,Walk-in Guest 26,,Manager Admin
315,2022-08-27T11:38:30.171307,750.64,54fd788b-bcf9-483c-a04b-419942ca011c,Cash,Walk-in Guest 67,,Manager Admin
316,2022-08-27T19:09:19.171307,1737.61,71de5b69-6589-4e9e-a85c-920f458ef876,UPI,Walk-in Guest 28,,Manager Admin
317,2022-08-27T15:47:07.171307,892.81,a20e01b4-4722-4cb4-be70-92718a653368,Card,Walk-in Guest 98,,Manager Admin
318,2022-08-27T10:14:35.171307,1328.31,11c0f8ba-2f1e-4bf1-b352-bdc933aca9d4,UPI,Walk-in Guest 24,,Manager Admin
319,2022-08-27T19:50:16.171307,936.14,8ef25695-ba29-4395-9f49-0f049853e614,Cash,Counter Customer,,Manager Admin
320,2022-08-27T09:24:42.171307,1245.51,a4bd4d56-ef58-4551-a4a6-daa9e0fbbd15,Cash,Counter Customer,,Manager Admin
321,2022-08-27T17:15:21.171307,47463.29,63a62426-1e67-4f2c-bc38-2215ef78f84d,Cash,Walk-in Guest 66,,Manager Admin
322,2022-08-27T18:51:46.171307,1737.61,cdec2126-18b5-4517-8790-f81e9b0d565b,UPI,Counter Customer,,Manager Admin
323,2022-08-27T11:12:28.171307,65806.5,87445cef-e923-4bcb-851b-3539145a28d6,Cash,Counter Customer,,Manager Admin
324,2022-08-28T09:57:12.171307,20746.45,2c101e8a-5387-45a1-807a-a46e8e00ddf6,UPI,Counter Customer,,Manager Admin
325,2022-08-28T17:01:07.171307,17659.5,f6a4230e-b58b-477f-b3d5-27a40d471bd7,UPI,Counter Customer,Standard counter checkout,Manager Admin
326,2022-08-28T12:26:23.171307,442.14,494db509-1d85-4bbd-ad8f-3c2b59ce2073,UPI,Walk-in Guest 79,Standard counter checkout,Manager Admin
327,2022-08-28T09:30:42.171307,53009.3,87599275-c51a-4b6d-a75f-5b17f1d79723,UPI,Counter Customer,,Manager Admin
328,2022-08-28T12:14:20.171307,19474.94,5b01f816-b102-4d24-9df7-09e925076bcd,UPI,Counter Customer,,Manager Admin
329,2022-08-28T10:44:37.171307,49568.56,ce6b0650-a767-49a0-b9bd-5a8e73277267,Cash,Counter Customer,Standard counter checkout,Manager Admin
330,2022-08-28T15:59:45.171307,71836.2,897041b0-b398-43c5-94ce-f613f20abb7f,UPI,Counter Customer,Standard counter checkout,Manager Admin
331,2022-08-28T15:53:44.171307,31912.58,54646b04-e0ce-4037-a292-f636cc3b2140,UPI,Walk-in Guest 46,,Manager Admin
332,2022-08-29T12:14:14.171307,72.16,4d13193f-3f38-4386-85ed-e5fd5a19db0c,UPI,Counter Customer,,Manager Admin
333,2022-08-29T10:14:31.171307,1296.5,bd5d02e6-3407-4589-ab06-a53912e9ffde,Card,Walk-in Guest 54,,Manager Admin
334,2022-08-29T10:44:27.171307,31102.92,8d2c90b7-ccae-4fd0-9914-855850beb4ae,Cash,Counter Customer,,Manager Admin
335,2022-08-29T17:12:09.171307,1275.74,4bef47b9-8899-41f0-bcab-aeca78541476,UPI,Counter Customer,,Manager Admin
336,2022-08-29T18:12:17.171307,408.54,6da03c4d-c68c-4706-b7fb-b6a07c5808fa,UPI,Walk-in Guest 11,,Manager Admin
337,2022-08-29T09:45:20.171307,72186.9,bd4a6eca-cb17-4493-98c0-cd8885e2d2d9,Cash,Walk-in Guest 33,,Manager Admin
338,2022-08-29T11:30:55.171307,49852.34,123d1524-2069-498b-9cde-048b6fb9c52e,Cash,Walk-in Guest 95,,Manager Admin
339,2022-08-29T14:12:59.171307,6140.96,dd1bd1fd-38e6-44d5-81fc-bb1387825ed0,Cash,Walk-in Guest 95,,Manager Admin
340,2022-08-29T16:34:42.171307,2224.3,fb1e77de-625f-4b9e-a943-dd1325688c80,Cash,Walk-in Guest 47,,Manager Admin
341,2022-08-29T15:49:30.171307,31363.47,4fbb41f6-210d-4361-9eef-0961eda174b3,Card,Counter Customer,,Manager Admin
342,2022-08-30T21:40:10.171307,99520.1,e391ad13-4125-42b4-b7a1-e4ff0cfb6f54,Card,Walk-in Guest 50,,Manager Admin
343,2022-08-30T15:03:00.171307,42756.94,362e7221-4a9c-4e0a-8e1f-f5b93a0c0f69,UPI,Counter Customer,,Manager Admin
344,2022-08-30T10:44:37.171307,333.69,a613415e-36e4-4a54-82f2-658df38cca41,UPI,Counter Customer,,Manager Admin
345,2022-08-30T21:38:04.171307,32904.46,031a379a-7071-4e04-97fa-68ffbcfc159b,UPI,Counter Customer,,Manager Admin
346,2022-08-30T09:15:09.171307,347.27,e43902e3-2a0d-4b58-b8bd-b5ec892d523b,UPI,Counter Customer,,Manager Admin
347,2022-08-30T16:43:41.171307,758.78,e07536c1-1305-43f4-a65f-f24fefe92fd9,Cash,Counter Customer,,Manager Admin
348,2022-08-30T11:16:22.171307,450.11,6df70f08-b214-4bdf-8977-c4ba75c2e195,Card,Counter Customer,,Manager Admin
349,2022-08-30T11:16:56.171307,9267.65,9271c193-d20d-47ef-93fb-95eede928fd7,UPI,Counter Customer,,Manager Admin
350,2022-08-30T18:32:41.171307,1201.19,5d9669f2-07ad-45f0-98b1-6baa78a329e7,Cash,Walk-in Guest 84,,Manager Admin
351,2022-08-30T21:51:45.171307,1258.7,1bf6bd75-cb5b-4740-bb8c-e9787989d409,UPI,Counter Customer,Standard counter checkout,Manager Admin
352,2022-08-31T21:17:05.171307,453.72,88e82691-6f45-4eb1-967c-0d8204de9289,UPI,Walk-in Guest 68,,Manager Admin
353,2022-08-31T16:55:26.171307,46881.83,064e38e6-6419-4f8f-b1df-1d704231d617,Cash,Counter Customer,Standard counter checkout,Manager Admin
354,2022-08-31T10:49:12.171307,25724.16,e8019e65-c552-4979-9cf4-7bb93b87c693,UPI,Counter Customer,,Manager Admin
355,2022-08-31T19:18:43.171307,27763.18,7f1edac2-cfd7-4dda-a1a8-d9bfda63fb95,UPI,Counter Customer,,Manager Admin
356,2022-08-31T21:19:49.171307,481.02,c3b49f02-45b9-43fd-9e0b-a1ec14aea8d4,Cash,Walk-in Guest 90,,Manager Admin
357,2022-08-31T10:43:30.171307,17945.6,bf6cff2e-569e-45f4-844c-98d01713d341,Cash,Counter Customer,,Manager Admin
358,2022-08-31T10:10:59.171307,848.59,692fc28a-b109-48e9-b3af-b057c4dbb322,UPI,Counter Customer,Standard counter checkout,Manager Admin
359,2022-08-31T21:51:15.171307,200.13,0560c5ba-4e13-4be9-bb6e-62a1ba3995a9,UPI,Counter Customer,,Manager Admin
360,2022-09-01T12:49:44.171307,35270.54,60c9e322-4184-4d03-b9de-8f1b4632743a,UPI,Walk-in Guest 80,Standard counter checkout,Manager Admin
361,2022-09-01T09:44:55.171307,554.39,b48fd0d0-db6c-4078-bb43-5987c0e20585,UPI,Counter Customer,,Manager Admin
362,2022-09-01T12:41:31.171307,1411.17,8b2a7fc3-e5f3-47fa-9777-ae7195a6e95b,UPI,Walk-in Guest 50,,Manager Admin
363,2022-09-01T16:36:23.171307,45334.12,5e40cb1d-0222-4ba3-86f7-270c773bccd0,Cash,Walk-in Guest 55,,Manager Admin
364,2022-09-02T09:08:15.171307,48669.1,386c0ec2-0030-4255-bd58-3ef1ba1d8344,UPI,Counter Customer,,Manager Admin
365,2022-09-02T17:14:53.171307,714.84,f715befe-eb9b-4def-807a-7279f6095991,Cash,Counter Customer,Standard counter checkout,Manager Admin
366,2022-09-02T19:04:08.171307,91608.7,78ad70c0-192b-4a3d-8d7a-ee9bf3f9a917,UPI,Counter Customer,Standard counter checkout,Manager Admin
367,2022-09-02T15:28:50.171307,22252.81,3a2c8afc-f63e-4f30-a50c-911889c260ab,UPI,Walk-in Guest 99,,Manager Admin
368,2022-09-02T09:56:34.171307,70739.12,b214421c-da0d-4d48-8e67-f6239d9b5800,Cash,Counter Customer,,Manager Admin
369,2022-09-02T11:48:16.171307,1145.5,b8dd9362-8119-48a2-826b-604507dc0de4,Cash,Counter Customer,,Manager Admin
370,2022-09-02T21:29:33.171307,409.14,18c37aee-7903-4418-bff4-f36befa5b046,Cash,Counter Customer,,Manager Admin
371,2022-09-02T09:46:16.171307,1902.75,c962904b-7d21-4b4c-80fd-35d97336506c,Cash,Walk-in Guest 27,,Manager Admin
372,2022-09-02T19:15:55.171307,1161.56,e8a2359d-cbc6-41ec-a0ea-45b8e16ae606,Card,Counter Customer,,Manager Admin
373,2022-09-02T09:29:17.171307,30946.32,e5b0d57d-2c84-48c2-9c3f-12c5273de596,Cash,Counter Customer,,Manager Admin
374,2022-09-02T17:49:17.171307,3914.76,25664ccb-b198-438b-a7e1-e002d45af33e,UPI,Counter Customer,,Manager Admin
375,2022-09-02T13:03:54.171307,24007.51,629d9d02-87fc-4552-9f4b-373da34a510c,Cash,Counter Customer,,Manager Admin
376,2022-09-02T16:40:48.171307,402.13,bbb0509b-735a-4ec9-9f52-054d8d23d31f,Cash,Walk-in Guest 41,,Manager Admin
377,2022-09-02T14:36:21.171307,61931.69,c0e72934-69c0-4d0c-8f08-a516c0c7663d,Cash,Counter Customer,,Manager Admin
378,2022-09-02T14:20:41.171307,56582.27,30e116d2-09d0-4b09-8328-5716171e0e9d,UPI,Counter Customer,,Manager Admin
379,2022-09-02T14:35:04.171307,668.53,2eff9a33-dea2-4abc-97c0-43c8097e2dfc,UPI,Counter Customer,,Manager Admin
380,2022-09-02T18:02:09.171307,32626.19,515a626c-7496-405f-a676-8d2ab8eb1af1,UPI,Walk-in Guest 48,Standard counter checkout,Manager Admin
381,2022-09-02T13:48:45.171307,1654.84,d73d7918-e924-4662-9b3c-108d3e3df664,Cash,Counter Customer,,Manager Admin
382,2022-09-02T10:47:15.171307,43919.78,f2ff27a6-4d04-43d9-be7a-7b8561eea921,Cash,Counter Customer,,Manager Admin
383,2022-09-02T09:59:27.171307,13562.25,1a142aa8-e27f-4309-92a4-c78801829d73,UPI,Counter Customer,,Manager Admin
384,2022-09-03T13:00:20.171307,5109.67,e36cfb73-1289-43a0-9805-cce88de7b609,UPI,Counter Customer,,Manager Admin
385,2022-09-03T14:59:28.171307,2180.98,e42b5d6a-d9bc-4b52-8c55-7343a7cc5bc0,UPI,Counter Customer,Standard counter checkout,Manager Admin
386,2022-09-03T18:09:11.171307,27164.52,8da9bb9e-0a36-471e-9818-1d63857b3b90,Cash,Counter Customer,,Manager Admin
387,2022-09-03T12:01:25.171307,3689.72,ad5cef59-9506-4f8f-beb7-9a47a85d844c,Cash,Counter Customer,,Manager Admin
388,2022-09-03T13:17:05.171307,16646.95,d08cb6a9-7c12-40ac-b140-3e331705a680,Card,Walk-in Guest 78,,Manager Admin
389,2022-09-03T12:50:27.171307,1351.07,3f22a66d-b2a3-4a4e-92a6-0dc0adb68146,Cash,Counter Customer,,Manager Admin
390,2022-09-03T17:52:23.171307,46692.84,7d6acbce-4ea2-4d9a-ad24-287ab5b9ba79,UPI,Walk-in Guest 62,,Manager Admin
391,2022-09-03T18:43:53.171307,4234.12,3e8c5276-d23b-4242-adb1-e112cd67939e,UPI,Counter Customer,,Manager Admin
392,2022-09-03T12:27:58.171307,1329.62,b107953a-7c52-4455-b12f-c664587824d2,Cash,Walk-in Guest 45,,Manager Admin
