id,purchase_id,product_name,hsn_code,quantity,price_at_purchase,gst_rate,total_amount
196,13,Firestick Remote,84713010,49,1259.14,18.0,61697.86
197,13,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,45,11694.88,18.0,526269.6
198,13,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,50,254.5,18.0,12725.0
199,13,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,50,50.19,18.0,2509.5
200,13,MI Usb Type-C Cable Smartphone (Black),85444220,31,204.43,18.0,6337.33
201,13,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,36,270.44,18.0,9735.84
202,13,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",85444220,18,162.69,18.0,2928.42
203,13,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,21,517.68,18.0,10871.28
204,13,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,27,228.1,18.0,6158.7
205,14,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,30,770.95,18.0,23128.5
206,14,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,47,7178.24,18.0,337377.28
207,14,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipa",85444220,40,361.67,18.0,14466.8
208,14,Tata Sky Universal Remote,84713010,17,204.52,18.0,3476.84
209,14,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,42,178.35,18.0,7490.7
210,14,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,32,9842.22,18.0,314951.04
211,14,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,36,6279.97,18.0,226078.92
212,14,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C ",85444220,37,841.71,18.0,31143.27
213,14,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,44,179.16,18.0,7883.04
214,14,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,46,134.97,18.0,6208.62
215,14,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,35,306.96,18.0,10743.6
216,14,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,45,678.87,18.0,30549.15
217,14,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,29,220.11,18.0,6383.19
218,14,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,19,13015.39,18.0,247292.41
219,14,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,31,153.59,18.0,4761.29
220,14,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,37,937.01,18.0,34669.37
221,14,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,42,17718.26,18.0,744166.92
222,14,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,26,26340.22,18.0,684845.72
223,14,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,36,221.25,18.0,7965.0
224,14,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,45,156.06,18.0,7022.7
225,14,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,35,259.0,18.0,9065.0
226,14,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,34,170.83,18.0,5808.22
227,14,Flix Micro Usb Cable For Smartphone (Black),85444220,27,51.54,18.0,1391.58
228,14,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,43,16743.35,18.0,719964.05
229,14,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,31,270.44,18.0,8383.64
230,15,Flix Micro Usb Cable For Smartphone (Black),85444220,15,51.54,18.0,773.1
231,15,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,49,228.1,18.0,11176.9
232,15,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,85444220,25,162.36,18.0,4059.0
233,15,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,19,27018.16,18.0,513345.04
234,15,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),84713010,25,29341.61,18.0,733540.25
235,15,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,17,678.87,18.0,11540.79
236,15,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,50,347.81,18.0,17390.5
237,15,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,36,429.66,18.0,15467.76
238,15,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,25,171.95,18.0,4298.75
239,15,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,32,360.09,18.0,11522.88
240,15,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,29,7178.24,18.0,208168.96
241,15,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,49,287.31,18.0,14078.19
242,15,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,85444220,25,575.21,18.0,14380.25
243,15,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,18,259.0,18.0,4662.0
244,15,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,42,517.68,18.0,21742.56
245,15,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,21,220.11,18.0,4622.31
246,15,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,15,156.06,18.0,2340.9
247,15,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,22,270.44,18.0,5949.68
248,16,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,46,295.14,18.0,13576.44
249,16,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C U",85444220,48,282.43,18.0,13556.64
250,16,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,32,822.98,18.0,26335.36
251,16,Firestick Remote,84713010,16,1259.14,18.0,20146.24
252,16,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,33,17718.26,18.0,584702.58
253,16,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,48,170.05,18.0,8162.4
254,16,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,43,153.46,18.0,6598.78
255,16,MI Usb Type-C Cable Smartphone (Black),85444220,32,204.43,18.0,6541.76
256,16,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,33,306.96,18.0,10129.68
257,16,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,24,259.96,18.0,6239.04
258,16,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,46,341.72,18.0,15719.12
259,16,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,50,822.95,18.0,41147.5
260,16,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,44,50.19,18.0,2208.36
261,16,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,20,170.83,18.0,3416.6
262,16,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,45,132.32,18.0,5954.4
263,16,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,29,27018.16,18.0,783526.64
264,16,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,21,6279.97,18.0,131879.37
265,16,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,41,21645.62,18.0,887470.42
266,16,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,49,360.09,18.0,17644.41
267,17,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablet",85444220,37,179.11,18.0,6627.07
268,17,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",85444220,20,264.76,18.0,5295.2
269,17,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,26,170.57,18.0,4434.82
270,17,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,32,254.5,18.0,8144.0
271,17,Flix Micro Usb Cable For Smartphone (Black),85444220,42,51.54,18.0,2164.68
272,17,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,15,26340.22,18.0,395103.3
273,17,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,29,134.97,18.0,3914.13
274,17,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,47,347.81,18.0,16347.07
275,17,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,19,301.24,18.0,5723.56
276,17,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,17,636.48,18.0,10820.16
277,17,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,22,220.11,18.0,4842.42
278,17,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,20,11542.16,18.0,230843.2
279,17,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,40,221.25,18.0,8850.0
280,18,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,15,678.87,18.0,10183.05
281,18,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,49,429.66,18.0,21053.34
282,18,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,47,287.31,18.0,13503.57
283,18,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,24,517.68,18.0,12424.32
284,18,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,31,295.14,18.0,9149.34
285,18,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,46,279.35,18.0,12850.1
286,18,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,25,153.59,18.0,3839.75
287,18,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,35,177.73,18.0,6220.55
288,18,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,18,9842.22,18.0,177159.96
289,18,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,48,23642.17,18.0,1134824.16
290,18,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,24,770.95,18.0,18502.8
291,18,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",85444220,50,264.76,18.0,13238.0
292,18,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,25,176.06,18.0,4401.5
293,18,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,45,11542.16,18.0,519397.2
294,18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C ",85444220,15,841.71,18.0,12625.65
295,18,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,27,170.83,18.0,4612.41
296,18,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,41,176.93,18.0,7254.13
297,18,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",85444220,17,239.87,18.0,4077.79
298,18,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipa",85444220,45,361.67,18.0,16275.15
299,18,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,50,221.25,18.0,11062.5
300,18,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,43,636.48,18.0,27368.64
301,18,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,43,228.1,18.0,9808.3
302,18,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,50,259.96,18.0,12998.0
303,18,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,20,16743.35,18.0,334867.0
304,19,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,43,177.73,18.0,7642.39
305,19,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,26,13015.39,18.0,338400.14
306,19,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),85444220,46,443.51,18.0,20401.46
307,19,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,17,174.35,18.0,2963.95
308,19,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,27,330.12,18.0,8913.24
309,19,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,37,156.06,18.0,5774.22
310,19,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,30,770.95,18.0,23128.5
311,19,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",85444220,27,162.69,18.0,4392.63
312,19,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,33,279.35,18.0,9218.55
313,19,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,24,270.44,18.0,6490.56
314,19,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,29,266.95,18.0,7741.55
315,19,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,33,360.09,18.0,11882.97
316,19,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,23,678.87,18.0,15614.01
317,19,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,18,881.15,18.0,15860.7
318,19,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,48,132.32,18.0,6351.36
319,19,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,24,153.59,18.0,3686.16
320,19,MI Usb Type-C Cable Smartphone (Black),85444220,21,204.43,18.0,4293.03
321,19,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),85444220,30,190.7,18.0,5721.0
322,20,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,17,259.96,18.0,4419.32
323,20,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,31,21645.62,18.0,671014.22
324,20,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,39,11542.16,18.0,450144.24
325,20,Flix Micro Usb Cable For Smartphone (Black),85444220,40,51.54,18.0,2061.6
326,20,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,41,170.05,18.0,6972.05
327,20,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,21,23642.17,18.0,496485.57
328,20,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,34,517.68,18.0,17601.12
329,20,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,22,9842.22,18.0,216528.84
330,20,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,28,341.72,18.0,9568.16
331,20,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,38,6237.94,18.0,237041.72
332,20,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,30,119.99,18.0,3599.7
333,20,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,45,574.4,18.0,25848.0
334,20,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,39,170.57,18.0,6652.23
335,20,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,32,266.95,18.0,8542.4
336,20,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,21,135.13,18.0,2837.73
337,20,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,49,309.66,18.0,15173.34
338,20,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,40,7178.24,18.0,287129.6
339,20,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,22,347.81,18.0,7651.82
340,21,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,22,295.14,18.0,6493.08
341,21,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,42,10008.34,18.0,420350.28
342,21,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),84713010,48,23913.02,18.0,1147824.96
343,21,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,18,11542.16,18.0,207758.88
344,21,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,21,176.06,18.0,3697.26
345,21,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,26,937.01,18.0,24362.26
346,21,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,22,301.24,18.0,6627.28
347,21,MI Braided USB Type-C Cable for Charging Adapter (Red),85444220,50,296.48,18.0,14824.0
348,21,Firestick Remote,84713010,50,1259.14,18.0,62957.0
349,21,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",85444220,49,88.12,18.0,4317.88
350,21,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,43,12464.21,18.0,535961.03
351,21,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,33,174.35,18.0,5753.55
352,21,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,30,153.59,18.0,4607.7
353,21,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,31,678.87,18.0,21044.97
354,21,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,24,179.16,18.0,4299.84
355,21,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,20,171.95,18.0,3439.0
356,21,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,21,822.98,18.0,17282.58
