sale_date,product_id,product_name,category,quantity_sold,price_per_item,base_cost_per_item,total_amount,payment_method,customer_name,sale_channel
2022-07-31T18:15:42.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,1,240.6,174.35,240.6,Cash,Counter Customer,POS (Offline)
2022-07-31T18:15:42.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,1,1063.91,770.95,1063.91,Cash,Counter Customer,POS (Offline)
2022-07-31T18:15:42.171307,39,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),Electronics,2,40491.42,29341.61,80982.84,Cash,Counter Customer,POS (Offline)
2022-07-31T18:15:42.171307,36,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",Computers & Accessories,1,121.61,88.12,121.61,Cash,Counter Customer,POS (Offline)
2022-07-31T19:28:41.171307,9,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",Computers & Accessories,2,592.93,429.66,1185.86,UPI/Card (Online),Online Customer 252,Online E-commerce
2022-07-31T19:28:41.171307,22,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,2,331.02,239.87,662.04,UPI/Card (Online),Online Customer 252,Online E-commerce
2022-07-31T20:25:17.171307,62,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),Electronics,1,39686.0,28757.97,39686.0,Cash,Walk-in Guest 13,POS (Offline)
2022-07-31T20:25:17.171307,79,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,Computers & Accessories,2,246.12,178.35,492.24,Cash,Walk-in Guest 13,POS (Offline)
2022-07-31T20:25:17.171307,55,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",Computers & Accessories,2,242.96,176.06,485.92,Cash,Walk-in Guest 13,POS (Offline)
2022-07-31T20:38:49.171307,36,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",Computers & Accessories,2,121.61,88.12,243.22,UPI,Walk-in Guest 32,POS (Offline)
2022-07-31T20:38:49.171307,54,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,2,8666.36,6279.97,17332.72,UPI,Walk-in Guest 32,POS (Offline)
2022-07-31T20:38:49.171307,94,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers & Accessories,1,233.62,169.29,233.62,UPI,Walk-in Guest 32,POS (Offline)
2022-07-31T20:38:49.171307,62,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),Electronics,1,39686.0,28757.97,39686.0,UPI,Walk-in Guest 32,POS (Offline)
2022-07-31T20:47:19.171307,15,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,Computers & Accessories,2,186.48,135.13,372.96,Card,Counter Customer,POS (Offline)
2022-07-31T20:53:09.171307,59,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 ",Computers & Accessories,1,426.88,309.33,426.88,Cash,Counter Customer,POS (Offline)
2022-07-31T20:53:09.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,2,2170.14,1418.39,4340.28,Cash,Counter Customer,POS (Offline)
2022-07-31T21:19:52.171307,93,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",Computers & Accessories,1,367.89,266.59,367.89,Cash,Counter Customer,POS (Offline)
2022-07-31T21:19:52.171307,67,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",Computers & Accessories,1,322.34,233.58,322.34,Cash,Counter Customer,POS (Offline)
2022-07-31T21:19:52.171307,90,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",Computers & Accessories,1,792.67,574.4,792.67,Cash,Counter Customer,POS (Offline)
2022-07-31T21:19:52.171307,20,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),Electronics,2,15928.18,11542.16,31856.36,Cash,Counter Customer,POS (Offline)
2022-07-31T21:32:56.171307,35,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in ",Computers & Accessories,2,245.92,178.2,491.84,Card,Counter Customer,POS (Offline)
2022-07-31T21:32:56.171307,41,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Met",Computers & Accessories,1,258.68,187.45,258.68,Card,Counter Customer,POS (Offline)
2022-07-31T21:48:04.171307,82,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",Computers & Accessories,1,162.74,117.93,162.74,Card,Walk-in Guest 58,POS (Offline)
2022-07-31T21:48:04.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,2,2170.14,1418.39,4340.28,Card,Walk-in Guest 58,POS (Offline)
2022-07-31T21:48:04.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,2,407.29,295.14,814.58,Card,Walk-in Guest 58,POS (Offline)
2022-08-01T11:04:41.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,2,217.94,174.35,435.88,Cash,Counter Customer,POS (Offline)
2022-08-01T11:44:34.171307,38,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",Computers & Accessories,2,223.95,179.16,447.9,UPI/Card (Online),Online Customer 696,Online E-commerce
2022-08-01T11:44:34.171307,80,Firestick Remote,Electronics,1,1573.93,1259.14,1573.93,UPI/Card (Online),Online Customer 696,Online E-commerce
2022-08-01T11:44:34.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,427.15,341.72,854.3,UPI/Card (Online),Online Customer 696,Online E-commerce
2022-08-01T12:31:32.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,27057.02,21645.62,27057.02,UPI,Counter Customer,POS (Offline)
2022-08-01T12:31:32.171307,75,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",Computers & Accessories,2,422.74,338.19,845.48,UPI,Counter Customer,POS (Offline)
2022-08-01T13:23:30.171307,74,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",Computers & Accessories,1,128.05,102.44,128.05,UPI,Counter Customer,POS (Offline)
2022-08-01T13:25:03.171307,47,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,1,554.39,443.51,554.39,Cash,Counter Customer,POS (Offline)
2022-08-01T13:25:03.171307,31,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",Computers & Accessories,1,213.54,170.83,213.54,Cash,Counter Customer,POS (Offline)
2022-08-01T13:25:03.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,2,27057.02,21645.62,54114.04,Cash,Counter Customer,POS (Offline)
2022-08-01T13:25:03.171307,87,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Electronics,1,33478.23,23913.02,33478.23,Cash,Counter Customer,POS (Offline)
2022-08-01T14:24:57.171307,21,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",Computers & Accessories,1,1028.72,822.98,1028.72,Cash,Counter Customer,POS (Offline)
2022-08-01T14:51:33.171307,57,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,Computers & Accessories,1,719.01,575.21,719.01,Cash,Counter Customer,POS (Offline)
2022-08-01T14:51:33.171307,5,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,Computers & Accessories,2,168.71,134.97,337.42,Cash,Counter Customer,POS (Offline)
2022-08-01T15:03:28.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,2,1298.15,1038.52,2596.3,UPI,Walk-in Guest 35,POS (Offline)
2022-08-01T15:05:51.171307,87,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Electronics,1,33478.23,23913.02,33478.23,UPI/Card (Online),Online Customer 709,Online E-commerce
2022-08-01T15:05:51.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,27057.02,21645.62,27057.02,UPI/Card (Online),Online Customer 709,Online E-commerce
2022-08-01T17:04:30.171307,7,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",Computers & Accessories,1,204.27,153.59,204.27,Cash,Counter Customer,POS (Offline)
2022-08-01T17:04:30.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,2,392.54,295.14,785.08,Cash,Counter Customer,POS (Offline)
2022-08-01T17:04:30.171307,57,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,Computers & Accessories,1,765.03,575.21,765.03,Cash,Counter Customer,POS (Offline)
2022-08-01T17:04:30.171307,33,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,Computers & Accessories,2,439.06,330.12,878.12,Cash,Counter Customer,POS (Offline)
2022-08-01T17:43:56.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,411.85,309.66,823.7,Cash,Walk-in Guest 97,POS (Offline)
2022-08-01T17:43:56.171307,38,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",Computers & Accessories,2,238.28,179.16,476.56,Cash,Walk-in Guest 97,POS (Offline)
2022-08-01T17:50:55.171307,42,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),Electronics,1,23565.29,17718.26,23565.29,UPI,Counter Customer,POS (Offline)
2022-08-01T18:14:21.171307,90,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",Computers & Accessories,2,763.95,574.4,1527.9,UPI/Card (Online),Online Customer 439,Online E-commerce
2022-08-01T18:14:21.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,1,1381.23,1038.52,1381.23,UPI/Card (Online),Online Customer 439,Online E-commerce
2022-08-01T18:14:21.171307,60,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",Computers & Accessories,2,175.99,132.32,351.98,UPI/Card (Online),Online Customer 439,Online E-commerce
2022-08-01T20:02:14.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,294.26,221.25,588.52,Cash,Counter Customer,POS (Offline)
2022-08-01T20:02:14.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,207.56,156.06,415.12,Cash,Counter Customer,POS (Offline)
2022-08-01T20:02:14.171307,18,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",Computers & Accessories,1,292.75,220.11,292.75,Cash,Counter Customer,POS (Offline)
2022-08-01T20:02:14.171307,52,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,Computers & Accessories,1,215.94,162.36,215.94,Cash,Counter Customer,POS (Offline)
2022-08-01T21:16:06.171307,28,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,Computers & Accessories,2,376.66,254.5,753.32,Cash,Counter Customer,POS (Offline)
2022-08-01T21:16:06.171307,65,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,1,18282.51,12353.05,18282.51,Cash,Counter Customer,POS (Offline)
2022-08-02T12:18:16.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,1,1101.44,881.15,1101.44,UPI,Counter Customer,POS (Offline)
2022-08-02T13:11:29.171307,32,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",Computers & Accessories,2,203.36,162.69,406.72,UPI/Card (Online),Online Customer 971,Online E-commerce
2022-08-02T15:19:10.171307,67,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",Computers & Accessories,1,291.98,233.58,291.98,Cash,Counter Customer,POS (Offline)
2022-08-02T16:47:33.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,1,963.69,770.95,963.69,Cash,Counter Customer,POS (Offline)
2022-08-02T16:53:16.171307,55,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",Computers & Accessories,2,220.07,176.06,440.14,UPI/Card (Online),Online Customer 844,Online E-commerce
2022-08-02T17:12:22.171307,25,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),Electronics,1,13311.09,10008.34,13311.09,UPI/Card (Online),Online Customer 566,Online E-commerce
2022-08-02T17:12:22.171307,48,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",Electronics,2,359.69,270.44,719.38,UPI/Card (Online),Online Customer 566,Online E-commerce
2022-08-02T19:12:40.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,2,2099.22,1418.39,4198.44,UPI/Card (Online),Online Customer 781,Online E-commerce
2022-08-02T19:40:20.171307,10,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablet",Computers & Accessories,1,238.22,179.11,238.22,UPI,Walk-in Guest 51,POS (Offline)
2022-08-02T19:40:20.171307,85,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,Computers & Accessories,2,371.54,279.35,743.08,UPI,Walk-in Guest 51,POS (Offline)
2022-08-02T19:40:20.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,226.86,170.57,226.86,UPI,Walk-in Guest 51,POS (Offline)
2022-08-02T20:54:27.171307,11,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,Computers & Accessories,2,179.15,134.7,358.3,UPI,Counter Customer,POS (Offline)
2022-08-02T20:54:27.171307,22,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,1,355.01,239.87,355.01,UPI,Counter Customer,POS (Offline)
2022-08-02T20:54:27.171307,81,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,1,514.76,347.81,514.76,UPI,Counter Customer,POS (Offline)
2022-08-02T20:54:27.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,28788.67,21645.62,28788.67,UPI,Counter Customer,POS (Offline)
2022-08-02T21:40:01.171307,40,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C ",Computers & Accessories,1,1119.47,841.71,1119.47,Cash,Walk-in Guest 67,POS (Offline)
2022-08-02T21:40:01.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,1,1025.36,770.95,1025.36,Cash,Walk-in Guest 67,POS (Offline)
2022-08-02T21:40:01.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,2,15554.19,11694.88,31108.38,Cash,Walk-in Guest 67,POS (Offline)
2022-08-02T21:40:01.171307,31,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",Computers & Accessories,1,252.83,170.83,252.83,Cash,Walk-in Guest 67,POS (Offline)
2022-08-03T10:55:48.171307,6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",Computers & Accessories,1,189.31,135.22,189.31,UPI,Counter Customer,POS (Offline)
2022-08-03T12:39:48.171307,67,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",Computers & Accessories,1,291.98,233.58,291.98,UPI,Walk-in Guest 63,POS (Offline)
2022-08-03T13:24:15.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,276.56,221.25,276.56,UPI,Counter Customer,POS (Offline)
2022-08-03T13:24:15.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,2,213.21,170.57,426.42,UPI,Counter Customer,POS (Offline)
2022-08-03T13:24:15.171307,81,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,2,486.93,347.81,973.86,UPI,Counter Customer,POS (Offline)
2022-08-03T13:24:15.171307,3,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",Computers & Accessories,1,212.56,170.05,212.56,UPI,Counter Customer,POS (Offline)
2022-08-03T14:50:11.171307,45,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",Computers & Accessories,2,70.27,50.19,140.54,UPI,Walk-in Guest 44,POS (Offline)
2022-08-03T16:23:11.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,195.07,156.06,390.14,Cash,Counter Customer,POS (Offline)
2022-08-03T16:23:11.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,1,285.12,228.1,285.12,Cash,Counter Customer,POS (Offline)
2022-08-03T16:48:43.171307,52,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,Computers & Accessories,2,202.95,162.36,405.9,Cash,Walk-in Guest 43,POS (Offline)
2022-08-03T16:48:43.171307,56,Tata Sky Universal Remote,Electronics,2,255.65,204.52,511.3,Cash,Walk-in Guest 43,POS (Offline)
2022-08-03T16:48:43.171307,70,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),Computers & Accessories,1,266.98,190.7,266.98,Cash,Walk-in Guest 43,POS (Offline)
2022-08-03T16:48:43.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1101.44,881.15,2202.88,Cash,Walk-in Guest 43,POS (Offline)
2022-08-03T18:35:05.171307,54,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,2,8352.36,6279.97,16704.72,UPI,Counter Customer,POS (Offline)
2022-08-03T18:35:05.171307,6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",Computers & Accessories,1,200.13,135.22,200.13,UPI,Counter Customer,POS (Offline)
2022-08-03T18:35:05.171307,42,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),Electronics,1,23565.29,17718.26,23565.29,UPI,Counter Customer,POS (Offline)
2022-08-03T18:35:05.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,28788.67,21645.62,28788.67,UPI,Counter Customer,POS (Offline)
2022-08-04T09:02:46.171307,87,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Electronics,2,33478.23,23913.02,66956.46,Cash,Walk-in Guest 42,POS (Offline)
